Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Date
1437,35,Male,Jeans,Footwear,41,Minnesota,M,Lavender,Winter,3.9,No,Store Pickup,Yes,Yes,23,PayPal,Bi-Weekly,2024-08-07
473,20,Male,Skirt,Clothing,68,Georgia,L,Turquoise,Summer,3.4,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Quarterly,2024-08-07
2823,61,Female,Sweater,Clothing,35,New Jersey,S,Gray,Winter,2.4,No,Free Shipping,No,No,33,PayPal,Bi-Weekly,2024-08-07
2977,30,Female,Skirt,Outerwear,48,Nebraska,M,Yellow,Fall,4.8,No,Standard,No,No,28,Cash,Fortnightly,2024-08-07
1270,43,Male,Hat,Accessories,66,Vermont,M,Indigo,Spring,4.5,No,2-Day Shipping,Yes,Yes,47,PayPal,Weekly,2024-08-07
1449,64,Male,Shirt,Footwear,72,West Virginia,M,Lavender,Fall,4.5,No,Free Shipping,Yes,Yes,11,Credit Card,Quarterly,2024-08-07
1999,20,Male,Socks,Clothing,90,Vermont,M,Green,Winter,3.0,No,Store Pickup,No,No,19,Cash,Fortnightly,2024-08-07
914,37,Male,Handbag,Footwear,53,Utah,M,Brown,Spring,4.3,Yes,Express,Yes,Yes,29,Cash,Fortnightly,2024-08-07
1657,21,Male,Shirt,Clothing,71,Indiana,L,Teal,Fall,4.2,No,Standard,Yes,Yes,41,PayPal,Every 3 Months,2024-08-07
3262,48,Female,Coat,Accessories,91,Rhode Island,L,Blue,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,2024-08-07
3776,41,Female,Shorts,Accessories,70,South Dakota,S,Gray,Winter,4.2,No,Next Day Air,No,No,45,Cash,Every 3 Months,2024-08-07
900,65,Male,Socks,Clothing,60,Rhode Island,M,Lavender,Winter,4.5,Yes,Next Day Air,Yes,Yes,20,PayPal,Weekly,2024-08-07
3439,26,Female,Sweater,Clothing,83,Kentucky,M,Indigo,Spring,3.7,No,2-Day Shipping,No,No,33,Credit Card,Quarterly,2024-08-07
3757,64,Female,Jewelry,Clothing,55,South Carolina,L,Gray,Winter,3.5,No,Next Day Air,No,No,42,Debit Card,Weekly,2024-08-07
740,64,Male,Handbag,Clothing,43,Minnesota,S,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Venmo,Quarterly,2024-08-07
1303,23,Male,Scarf,Footwear,56,Idaho,M,Pink,Summer,3.3,No,Store Pickup,Yes,Yes,37,Credit Card,Every 3 Months,2024-08-07
3025,67,Female,Skirt,Clothing,41,Idaho,S,Violet,Fall,4.5,No,Standard,No,No,47,Credit Card,Annually,2024-08-07
1057,20,Male,T-shirt,Clothing,40,Idaho,L,Indigo,Summer,3.7,No,Store Pickup,Yes,Yes,42,Venmo,Every 3 Months,2024-08-07
3743,56,Female,Shorts,Clothing,42,Maryland,M,Brown,Fall,5.0,No,Standard,No,No,50,Credit Card,Monthly,2024-08-07
2490,66,Male,Coat,Outerwear,23,South Dakota,M,Blue,Fall,4.6,No,Store Pickup,No,No,50,Venmo,Quarterly,2024-08-07
583,40,Male,Coat,Outerwear,34,Colorado,L,Yellow,Summer,4.9,Yes,Express,Yes,Yes,2,Bank Transfer,Every 3 Months,2024-08-07
2016,57,Male,Socks,Accessories,74,Virginia,S,Gray,Fall,3.4,No,Next Day Air,No,No,8,Credit Card,Bi-Weekly,2024-08-07
2801,70,Female,Dress,Clothing,60,Arkansas,L,Turquoise,Winter,3.2,No,2-Day Shipping,No,No,14,Cash,Annually,2024-08-07
500,36,Male,Coat,Footwear,45,Rhode Island,L,Magenta,Fall,2.7,Yes,Store Pickup,Yes,Yes,24,PayPal,Weekly,2024-08-07
1488,40,Male,Jewelry,Clothing,61,Arizona,L,Yellow,Winter,2.0,No,Express,Yes,Yes,26,PayPal,Quarterly,2024-08-07
3527,20,Female,Shoes,Clothing,55,Massachusetts,M,Red,Winter,4.1,No,2-Day Shipping,No,No,1,PayPal,Quarterly,2024-08-07
2161,45,Male,Coat,Clothing,44,West Virginia,L,Charcoal,Summer,3.1,No,Free Shipping,No,No,21,PayPal,Quarterly,2024-08-07
1543,59,Male,Hat,Clothing,81,Hawaii,M,Cyan,Fall,2.8,No,Store Pickup,Yes,Yes,43,PayPal,Monthly,2024-08-07
668,34,Male,Shoes,Accessories,74,Arizona,S,Pink,Spring,4.5,Yes,Standard,Yes,Yes,32,Bank Transfer,Annually,2024-08-07
544,53,Male,Jacket,Clothing,31,Alabama,S,Lavender,Spring,3.8,Yes,Free Shipping,Yes,Yes,11,Credit Card,Bi-Weekly,2024-08-07
710,49,Male,Belt,Outerwear,101,Massachusetts,L,Magenta,Winter,5.0,Yes,Free Shipping,Yes,Yes,23,Debit Card,Quarterly,2024-08-07
2265,51,Male,Blouse,Accessories,68,North Dakota,M,Brown,Fall,2.2,No,Free Shipping,No,No,50,PayPal,Every 3 Months,2024-08-07
2344,58,Male,Sweater,Clothing,74,Maryland,M,Brown,Fall,3.0,No,Express,No,No,44,PayPal,Weekly,2024-08-07
2288,66,Male,Shirt,Clothing,67,Nebraska,L,Blue,Spring,3.3,No,Store Pickup,No,No,6,Debit Card,Annually,2024-08-07
223,47,Male,Handbag,Accessories,39,New York,XL,Silver,Summer,5.0,Yes,Free Shipping,Yes,Yes,14,PayPal,Annually,2024-08-07
2634,51,Male,Belt,Accessories,55,Alaska,M,Silver,Spring,3.3,No,Store Pickup,No,No,32,Credit Card,Every 3 Months,2024-08-07
3149,37,Female,Scarf,Clothing,21,West Virginia,L,Orange,Spring,2.3,No,Next Day Air,No,No,15,Venmo,Quarterly,2024-08-07
2696,50,Female,Coat,Accessories,95,Tennessee,M,Teal,Summer,2.3,No,Standard,No,No,10,PayPal,Bi-Weekly,2024-08-07
597,23,Male,Boots,Footwear,95,Montana,XL,Maroon,Summer,2.8,Yes,Next Day Air,Yes,Yes,36,Venmo,Monthly,2024-08-07
1898,53,Male,Sandals,Accessories,21,Alaska,L,Lavender,Fall,4.7,No,2-Day Shipping,No,No,11,Debit Card,Every 3 Months,2024-08-07
2697,57,Female,Skirt,Outerwear,64,South Dakota,M,Purple,Summer,3.0,No,Express,No,No,12,Debit Card,Monthly,2024-08-07
1108,69,Male,Backpack,Footwear,74,Texas,M,Gold,Spring,4.6,No,2-Day Shipping,Yes,Yes,26,Bank Transfer,Fortnightly,2024-08-07
2332,61,Male,Scarf,Accessories,13,Illinois,S,Magenta,Spring,3.7,No,Express,No,No,10,Credit Card,Bi-Weekly,2024-08-07
785,31,Male,Belt,Clothing,82,Alabama,M,Magenta,Winter,4.5,Yes,Express,Yes,Yes,41,Bank Transfer,Annually,2024-08-07
1540,32,Male,Backpack,Accessories,55,Hawaii,M,Peach,Summer,2.2,No,Express,Yes,Yes,19,Cash,Bi-Weekly,2024-08-07
1452,54,Male,Socks,Outerwear,75,Utah,M,Brown,Fall,3.0,No,2-Day Shipping,Yes,Yes,35,PayPal,Every 3 Months,2024-08-07
600,51,Male,Shorts,Footwear,65,Massachusetts,L,Cyan,Winter,4.4,Yes,Standard,Yes,Yes,27,Debit Card,Weekly,2024-08-07
2228,40,Male,Sneakers,Accessories,44,Washington,S,Gold,Winter,2.8,No,Express,No,No,42,Credit Card,Every 3 Months,2024-08-07
3830,69,Female,Sweater,Clothing,56,Washington,M,Indigo,Fall,2.8,No,Next Day Air,No,No,32,Debit Card,Every 3 Months,2024-08-07
2616,49,Male,Hoodie,Clothing,70,Arizona,M,Blue,Summer,2.7,No,Standard,No,No,6,Debit Card,Fortnightly,2024-08-07
2884,22,Female,Sandals,Clothing,60,Rhode Island,XL,Gold,Spring,3.3,No,Standard,No,No,10,PayPal,Bi-Weekly,2024-08-07
3021,23,Female,Socks,Clothing,64,Arkansas,S,Peach,Fall,4.4,No,Store Pickup,No,No,48,Venmo,Fortnightly,2024-08-08
3776,41,Female,Scarf,Accessories,104,South Dakota,S,Charcoal,Fall,3.8,No,Next Day Air,No,No,45,Cash,Weekly,2024-08-08
3013,42,Female,Jeans,Accessories,41,Idaho,M,White,Fall,3.7,No,Free Shipping,No,No,16,PayPal,Every 3 Months,2024-08-08
2283,18,Male,Skirt,Footwear,51,Idaho,S,Cyan,Spring,3.8,No,Express,No,No,8,Credit Card,Bi-Weekly,2024-08-08
746,46,Male,Hat,Clothing,39,Michigan,L,Gold,Fall,3.2,Yes,Standard,Yes,Yes,4,Venmo,Weekly,2024-08-08
1616,64,Male,Boots,Accessories,57,New York,M,Magenta,Winter,2.8,No,2-Day Shipping,Yes,Yes,45,Cash,Quarterly,2024-08-08
814,54,Male,Gloves,Accessories,55,Montana,S,Yellow,Winter,4.6,Yes,Store Pickup,Yes,Yes,14,Debit Card,Every 3 Months,2024-08-08
1238,25,Male,Shorts,Clothing,80,Michigan,S,Teal,Spring,3.5,No,2-Day Shipping,Yes,Yes,42,Credit Card,Bi-Weekly,2024-08-08
1293,26,Male,Jeans,Accessories,60,Kentucky,M,Indigo,Fall,4.3,No,Store Pickup,Yes,Yes,42,Bank Transfer,Monthly,2024-08-08
2063,54,Male,Jeans,Outerwear,35,South Carolina,L,Brown,Spring,2.5,No,Express,No,No,15,Cash,Every 3 Months,2024-08-08
3443,28,Female,Dress,Clothing,103,Michigan,M,Peach,Summer,3.7,No,Express,No,No,12,PayPal,Monthly,2024-08-08
631,41,Male,Handbag,Accessories,72,Mississippi,S,Red,Spring,4.2,Yes,Express,Yes,Yes,33,Debit Card,Weekly,2024-08-08
1778,18,Male,Jeans,Footwear,83,Minnesota,L,Olive,Spring,4.5,No,Next Day Air,No,No,4,Cash,Bi-Weekly,2024-08-08
1745,57,Male,Shirt,Accessories,76,Michigan,L,Teal,Summer,3.4,No,Free Shipping,No,No,23,PayPal,Annually,2024-08-08
1635,28,Male,Shirt,Outerwear,83,South Carolina,S,Silver,Summer,2.9,No,Store Pickup,Yes,Yes,30,Cash,Fortnightly,2024-08-08
780,60,Male,Scarf,Clothing,41,Utah,M,Blue,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,38,Cash,Quarterly,2024-08-08
2524,43,Male,Jeans,Accessories,110,New Jersey,S,Silver,Spring,2.5,No,Express,No,No,21,Bank Transfer,Monthly,2024-08-08
3261,39,Female,Belt,Accessories,75,Wisconsin,M,Maroon,Fall,2.4,No,Free Shipping,No,No,7,Credit Card,Monthly,2024-08-08
2317,28,Male,Boots,Footwear,67,Montana,L,Red,Spring,2.2,No,Standard,No,No,7,Debit Card,Annually,2024-08-08
3075,26,Female,Shorts,Footwear,37,Massachusetts,L,Olive,Summer,2.3,No,Express,No,No,34,Debit Card,Monthly,2024-08-08
2871,47,Female,Shirt,Accessories,61,North Dakota,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,49,Debit Card,Weekly,2024-08-08
1519,68,Male,Jewelry,Accessories,44,New York,M,Charcoal,Summer,4.9,No,2-Day Shipping,Yes,Yes,14,Venmo,Fortnightly,2024-08-08
3037,50,Female,Jacket,Clothing,49,Vermont,S,Purple,Winter,4.1,No,Next Day Air,No,No,7,Venmo,Every 3 Months,2024-08-08
1153,62,Male,Coat,Accessories,55,Connecticut,M,Cyan,Spring,4.8,No,Next Day Air,Yes,Yes,8,PayPal,Every 3 Months,2024-08-08
1969,67,Male,Gloves,Clothing,79,Minnesota,S,Charcoal,Spring,2.7,No,Store Pickup,No,No,25,Credit Card,Annually,2024-08-08
1176,35,Male,Shorts,Accessories,49,New Jersey,M,Red,Winter,3.0,No,Express,Yes,Yes,26,PayPal,Every 3 Months,2024-08-08
857,55,Male,Scarf,Clothing,58,Alaska,M,Red,Spring,4.8,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,2024-08-08
2175,42,Male,Sunglasses,Accessories,67,Colorado,S,Brown,Fall,4.0,No,Free Shipping,No,No,1,Cash,Fortnightly,2024-08-08
277,25,Male,Scarf,Clothing,74,South Dakota,XL,Brown,Fall,4.4,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,2024-08-08
3233,45,Female,Sneakers,Clothing,105,Massachusetts,M,Teal,Summer,3.9,No,Free Shipping,No,No,19,Bank Transfer,Every 3 Months,2024-08-08
999,51,Male,Shoes,Footwear,48,Connecticut,M,Indigo,Spring,4.1,Yes,Standard,Yes,Yes,48,Bank Transfer,Weekly,2024-08-08
2391,65,Male,Jeans,Clothing,31,Arizona,XL,Pink,Summer,3.4,No,Standard,No,No,24,Debit Card,Bi-Weekly,2024-08-08
103,51,Male,T-shirt,Clothing,86,Oklahoma,L,Gold,Winter,2.0,Yes,Express,Yes,Yes,35,Credit Card,Monthly,2024-08-08
1199,40,Male,Belt,Clothing,93,New Jersey,M,Turquoise,Fall,3.7,No,2-Day Shipping,Yes,Yes,17,Cash,Quarterly,2024-08-08
3341,42,Female,Gloves,Clothing,52,Virginia,XL,Lavender,Spring,3.5,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,2024-08-08
3466,19,Female,Jeans,Accessories,59,Iowa,M,Magenta,Summer,4.6,No,Free Shipping,No,No,31,Debit Card,Bi-Weekly,2024-08-08
1970,64,Male,Backpack,Clothing,56,Louisiana,S,Violet,Summer,4.9,No,Express,No,No,11,Bank Transfer,Monthly,2024-08-08
2989,69,Female,Sweater,Clothing,55,Nevada,S,Purple,Winter,4.2,No,Standard,No,No,31,Debit Card,Annually,2024-08-08
1196,25,Male,Sneakers,Accessories,27,Texas,M,Turquoise,Spring,4.9,No,Standard,Yes,Yes,33,Venmo,Every 3 Months,2024-08-08
331,46,Male,Hat,Clothing,30,North Dakota,M,Pink,Fall,4.7,Yes,Store Pickup,Yes,Yes,43,Venmo,Annually,2024-08-08
2594,36,Male,Shirt,Clothing,82,Colorado,S,Teal,Summer,2.8,No,Next Day Air,No,No,9,Bank Transfer,Annually,2024-08-08
1723,46,Male,Sandals,Clothing,99,Massachusetts,L,Peach,Spring,3.1,No,Standard,No,No,14,Cash,Weekly,2024-08-08
763,45,Male,Handbag,Accessories,53,New Mexico,M,Peach,Winter,3.1,Yes,Express,Yes,Yes,43,Debit Card,Annually,2024-08-08
1197,30,Male,Boots,Accessories,82,North Dakota,M,Teal,Summer,4.9,No,Express,Yes,Yes,13,Bank Transfer,Quarterly,2024-08-08
3616,35,Female,Skirt,Clothing,56,California,M,Indigo,Summer,3.0,No,Express,No,No,4,Credit Card,Weekly,2024-08-08
3415,27,Female,Skirt,Footwear,81,Connecticut,M,Red,Winter,4.3,No,Express,No,No,3,Bank Transfer,Monthly,2024-08-08
917,49,Male,Sweater,Clothing,29,Illinois,S,Charcoal,Spring,4.0,Yes,Store Pickup,Yes,Yes,16,Venmo,Bi-Weekly,2024-08-09
285,63,Male,Shoes,Clothing,96,Ohio,M,Purple,Fall,3.2,Yes,Express,Yes,Yes,4,PayPal,Every 3 Months,2024-08-09
2037,37,Male,Sweater,Clothing,82,Minnesota,S,Magenta,Spring,2.3,No,Free Shipping,No,No,46,Cash,Fortnightly,2024-08-09
81,19,Male,Boots,Footwear,72,New York,XL,Blue,Spring,3.2,Yes,Standard,Yes,Yes,24,Credit Card,Annually,2024-08-09
966,43,Male,Shorts,Footwear,48,Delaware,L,Pink,Winter,2.8,Yes,Free Shipping,Yes,Yes,10,Credit Card,Fortnightly,2024-08-09
441,20,Male,Sweater,Clothing,31,Oklahoma,XL,Silver,Winter,4.3,Yes,Next Day Air,Yes,Yes,34,Debit Card,Weekly,2024-08-09
97,32,Male,Sunglasses,Accessories,59,Delaware,S,Charcoal,Summer,3.6,Yes,Store Pickup,Yes,Yes,43,Venmo,Fortnightly,2024-08-09
1902,56,Male,Boots,Clothing,80,Arizona,S,Olive,Spring,2.3,No,Next Day Air,No,No,50,Cash,Bi-Weekly,2024-08-09
1915,28,Male,Skirt,Clothing,64,Alaska,L,Magenta,Fall,3.9,No,Standard,No,No,40,Credit Card,Annually,2024-08-09
546,33,Male,Socks,Outerwear,60,Alabama,L,Purple,Summer,3.2,Yes,Free Shipping,Yes,Yes,48,Debit Card,Every 3 Months,2024-08-09
2614,58,Male,Shirt,Accessories,74,South Dakota,M,Cyan,Fall,2.4,No,Store Pickup,No,No,14,Bank Transfer,Every 3 Months,2024-08-09
2008,26,Male,Jeans,Clothing,76,Virginia,M,Cyan,Spring,2.1,No,Next Day Air,No,No,8,PayPal,Weekly,2024-08-09
3859,30,Female,Sandals,Clothing,31,Missouri,M,White,Summer,2.3,No,Express,No,No,26,Credit Card,Every 3 Months,2024-08-09
710,49,Male,Jeans,Outerwear,86,Massachusetts,L,Gold,Spring,2.3,Yes,Store Pickup,Yes,Yes,23,Debit Card,Quarterly,2024-08-09
2585,26,Male,Belt,Clothing,79,Florida,L,Beige,Winter,4.3,No,Standard,No,No,26,Bank Transfer,Monthly,2024-08-09
1395,26,Male,Belt,Outerwear,65,Iowa,L,Gray,Winter,4.8,No,Next Day Air,Yes,Yes,39,Cash,Bi-Weekly,2024-08-09
1131,67,Male,Pants,Accessories,57,Kentucky,M,Cyan,Winter,2.2,No,Store Pickup,Yes,Yes,30,PayPal,Bi-Weekly,2024-08-09
3236,27,Female,Shirt,Accessories,62,Kansas,M,Black,Winter,3.6,No,Store Pickup,No,No,18,Venmo,Weekly,2024-08-09
170,27,Male,Backpack,Outerwear,31,Nevada,S,Peach,Winter,4.8,Yes,Standard,Yes,Yes,3,PayPal,Bi-Weekly,2024-08-09
3211,30,Female,T-shirt,Clothing,53,Nevada,M,Brown,Winter,4.7,No,Express,No,No,43,Venmo,Every 3 Months,2024-08-09
937,31,Male,Shoes,Footwear,38,Maine,M,Black,Winter,3.0,Yes,Next Day Air,Yes,Yes,28,Cash,Bi-Weekly,2024-08-09
3243,45,Female,Scarf,Clothing,74,Oregon,S,Red,Summer,3.3,No,Free Shipping,No,No,17,Venmo,Quarterly,2024-08-09
3092,68,Female,Hoodie,Clothing,44,Nevada,L,Red,Winter,4.8,No,2-Day Shipping,No,No,46,Credit Card,Bi-Weekly,2024-08-09
1931,66,Male,Gloves,Clothing,41,North Carolina,L,Olive,Spring,2.2,No,Standard,No,No,26,Cash,Annually,2024-08-09
145,19,Male,Dress,Footwear,53,New Jersey,M,Silver,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,25,Cash,Monthly,2024-08-09
3090,50,Female,Sandals,Footwear,89,North Carolina,L,Teal,Spring,2.1,No,Express,No,No,23,Cash,Bi-Weekly,2024-08-09
920,41,Male,Sneakers,Clothing,68,Massachusetts,L,Lavender,Summer,4.8,Yes,Express,Yes,Yes,17,Debit Card,Every 3 Months,2024-08-09
1401,36,Male,Sweater,Accessories,34,Nevada,M,Violet,Fall,4.0,No,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,2024-08-09
1131,67,Male,Coat,Accessories,38,Kentucky,M,Olive,Spring,3.4,No,2-Day Shipping,Yes,Yes,30,PayPal,Every 3 Months,2024-08-09
1029,45,Male,Belt,Clothing,88,Nebraska,S,Gray,Winter,4.0,Yes,Store Pickup,Yes,Yes,4,Cash,Fortnightly,2024-08-09
1063,59,Male,Shoes,Footwear,71,Ohio,M,Red,Summer,3.0,No,Next Day Air,Yes,Yes,21,Debit Card,Quarterly,2024-08-09
810,48,Male,Gloves,Footwear,77,South Carolina,M,Black,Spring,4.2,Yes,Free Shipping,Yes,Yes,30,PayPal,Weekly,2024-08-09
2115,37,Male,Hoodie,Clothing,37,Vermont,M,Magenta,Fall,4.9,No,Store Pickup,No,No,12,Debit Card,Quarterly,2024-08-09
2128,70,Male,Hat,Footwear,52,North Carolina,M,Yellow,Summer,2.4,No,Store Pickup,No,No,40,Debit Card,Annually,2024-08-09
1550,19,Male,Sandals,Footwear,26,Kansas,M,Black,Spring,3.9,No,Store Pickup,Yes,Yes,19,Debit Card,Every 3 Months,2024-08-09
3007,37,Female,Shoes,Clothing,59,Utah,M,Red,Spring,3.7,No,Free Shipping,No,No,17,Venmo,Bi-Weekly,2024-08-09
1286,64,Male,Pants,Accessories,46,North Carolina,M,Peach,Fall,4.5,No,Free Shipping,Yes,Yes,45,Bank Transfer,Monthly,2024-08-09
1425,66,Male,Sandals,Outerwear,32,Connecticut,S,Teal,Spring,3.8,No,Next Day Air,Yes,Yes,34,Bank Transfer,Quarterly,2024-08-09
604,31,Male,T-shirt,Accessories,44,Massachusetts,L,Indigo,Winter,2.9,Yes,Free Shipping,Yes,Yes,26,PayPal,Every 3 Months,2024-08-09
2438,43,Male,Sweater,Footwear,76,Wyoming,XL,Yellow,Summer,4.3,No,Store Pickup,No,No,34,Credit Card,Quarterly,2024-08-09
885,67,Male,Sandals,Clothing,62,Hawaii,L,Teal,Summer,3.4,Yes,2-Day Shipping,Yes,Yes,34,Bank Transfer,Monthly,2024-08-09
1585,41,Male,T-shirt,Clothing,56,Hawaii,S,Violet,Fall,3.7,No,Standard,Yes,Yes,46,Credit Card,Fortnightly,2024-08-09
1591,54,Male,Hoodie,Clothing,74,Wisconsin,S,Violet,Spring,3.7,No,Next Day Air,Yes,Yes,8,PayPal,Bi-Weekly,2024-08-09
2114,63,Male,Gloves,Clothing,46,Virginia,M,Orange,Summer,4.4,No,Store Pickup,No,No,29,PayPal,Bi-Weekly,2024-08-09
3602,34,Female,Gloves,Clothing,54,North Carolina,M,Yellow,Fall,2.1,No,2-Day Shipping,No,No,3,PayPal,Quarterly,2024-08-09
2245,35,Male,Boots,Clothing,75,South Carolina,M,Magenta,Spring,2.5,No,Store Pickup,No,No,22,PayPal,Every 3 Months,2024-08-09
2926,54,Female,Backpack,Clothing,34,Illinois,M,Green,Spring,2.6,No,Store Pickup,No,No,43,Credit Card,Every 3 Months,2024-08-09
789,50,Male,Shirt,Clothing,75,Rhode Island,XL,Lavender,Fall,4.9,Yes,Store Pickup,Yes,Yes,18,Bank Transfer,Quarterly,2024-08-09
2919,19,Female,Sandals,Accessories,48,New York,S,Indigo,Spring,4.9,No,Standard,No,No,36,Cash,Monthly,2024-08-09
235,20,Male,Sunglasses,Accessories,51,South Dakota,S,Purple,Fall,4.6,Yes,Store Pickup,Yes,Yes,24,Credit Card,Weekly,2024-08-09
2861,28,Female,Skirt,Clothing,45,Rhode Island,M,Charcoal,Summer,4.4,No,Express,No,No,49,Bank Transfer,Bi-Weekly,2024-08-09
3654,67,Female,Jeans,Outerwear,54,Minnesota,M,Black,Winter,4.1,No,Next Day Air,No,No,39,Credit Card,Fortnightly,2024-08-09
1033,55,Male,Sandals,Footwear,72,Maine,M,Brown,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,44,Credit Card,Every 3 Months,2024-08-09
3369,30,Female,Jewelry,Footwear,50,Nebraska,M,Pink,Summer,2.1,No,Free Shipping,No,No,29,Bank Transfer,Annually,2024-08-09
1539,56,Male,Coat,Clothing,66,Illinois,L,Green,Summer,5.0,No,2-Day Shipping,Yes,Yes,22,Venmo,Annually,2024-08-09
230,70,Male,Pants,Footwear,79,Ohio,S,Gray,Winter,3.2,Yes,Store Pickup,Yes,Yes,27,PayPal,Every 3 Months,2024-08-09
3485,44,Female,Shirt,Clothing,67,Illinois,L,White,Fall,4.9,No,Next Day Air,No,No,13,Credit Card,Annually,2024-08-09
2113,43,Male,Sunglasses,Accessories,78,Tennessee,M,Brown,Spring,3.1,No,2-Day Shipping,No,No,7,Cash,Weekly,2024-08-09
661,50,Male,Backpack,Outerwear,62,Montana,M,Green,Winter,4.9,Yes,Express,Yes,Yes,39,Credit Card,Every 3 Months,2024-08-09
1316,56,Male,Shirt,Clothing,50,Mississippi,L,Lavender,Spring,3.1,No,Free Shipping,Yes,Yes,29,Debit Card,Quarterly,2024-08-09
2777,46,Female,Dress,Accessories,33,Wyoming,L,White,Fall,2.6,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,2024-08-09
195,51,Male,Blouse,Accessories,65,Missouri,M,Violet,Spring,2.2,Yes,Free Shipping,Yes,Yes,15,Debit Card,Fortnightly,2024-08-09
1688,67,Male,Dress,Clothing,43,Georgia,S,Charcoal,Summer,4.7,No,Express,No,No,4,PayPal,Annually,2024-08-09
1313,66,Male,Shirt,Clothing,61,Missouri,M,Turquoise,Spring,3.4,No,Next Day Air,Yes,Yes,19,Bank Transfer,Every 3 Months,2024-08-09
656,20,Male,Gloves,Accessories,40,Mississippi,S,Yellow,Winter,2.3,Yes,Store Pickup,Yes,Yes,19,Venmo,Weekly,2024-08-10
2917,62,Female,Scarf,Clothing,85,Oklahoma,M,Silver,Summer,3.6,No,2-Day Shipping,No,No,13,Credit Card,Bi-Weekly,2024-08-10
1210,41,Male,Hoodie,Clothing,70,Pennsylvania,M,Olive,Winter,4.0,No,Express,Yes,Yes,16,Bank Transfer,Weekly,2024-08-10
921,37,Male,Sneakers,Accessories,110,Arkansas,XL,White,Summer,2.8,Yes,Next Day Air,Yes,Yes,37,Cash,Annually,2024-08-10
467,38,Male,Jewelry,Clothing,39,Vermont,L,Black,Spring,3.4,Yes,Express,Yes,Yes,25,PayPal,Monthly,2024-08-10
899,54,Male,Hat,Accessories,56,Nevada,L,Violet,Summer,2.6,Yes,Store Pickup,Yes,Yes,19,Bank Transfer,Every 3 Months,2024-08-10
1098,58,Male,Pants,Accessories,73,Vermont,M,Turquoise,Spring,3.3,No,2-Day Shipping,Yes,Yes,47,Bank Transfer,Weekly,2024-08-10
3669,59,Female,Shoes,Clothing,87,Michigan,XL,Teal,Fall,4.1,No,Next Day Air,No,No,18,Venmo,Quarterly,2024-08-10
3221,38,Female,Sunglasses,Accessories,41,North Dakota,M,Violet,Winter,2.9,No,Store Pickup,No,No,16,Cash,Quarterly,2024-08-10
2231,52,Male,Gloves,Footwear,47,Colorado,S,Yellow,Summer,3.9,No,Express,No,No,33,Venmo,Quarterly,2024-08-10
3398,19,Female,Backpack,Clothing,45,New Jersey,L,Purple,Winter,3.1,No,Standard,No,No,13,Bank Transfer,Annually,2024-08-10
1962,47,Male,Scarf,Footwear,50,Nevada,L,White,Winter,2.6,No,Express,No,No,45,Debit Card,Every 3 Months,2024-08-10
3071,52,Female,Jewelry,Footwear,54,Alabama,XL,Lavender,Spring,3.4,No,Standard,No,No,43,PayPal,Bi-Weekly,2024-08-10
1395,26,Male,Sneakers,Outerwear,83,Iowa,L,Orange,Fall,2.1,No,Express,Yes,Yes,39,Cash,Bi-Weekly,2024-08-10
3036,69,Female,Dress,Accessories,48,Kentucky,M,Lavender,Summer,4.7,No,Free Shipping,No,No,18,Cash,Quarterly,2024-08-10
2210,42,Male,Shorts,Footwear,25,Utah,XL,Pink,Summer,4.6,No,Standard,No,No,44,Bank Transfer,Weekly,2024-08-10
1852,28,Male,Belt,Clothing,66,Delaware,S,Violet,Fall,5.0,No,Standard,No,No,4,Bank Transfer,Monthly,2024-08-10
95,58,Male,Sneakers,Clothing,74,Nevada,S,Blue,Winter,4.7,Yes,Next Day Air,Yes,Yes,28,Credit Card,Bi-Weekly,2024-08-10
3482,52,Female,Coat,Clothing,43,Ohio,S,Peach,Fall,2.2,No,2-Day Shipping,No,No,41,Debit Card,Weekly,2024-08-10
3061,47,Female,Belt,Outerwear,43,California,S,Yellow,Winter,3.2,No,Standard,No,No,1,Venmo,Bi-Weekly,2024-08-10
2665,22,Female,Boots,Accessories,50,Illinois,L,Indigo,Winter,2.9,No,Free Shipping,No,No,37,PayPal,Bi-Weekly,2024-08-10
1886,26,Male,Pants,Accessories,55,Nevada,S,Violet,Spring,5.0,No,Next Day Air,No,No,35,Cash,Every 3 Months,2024-08-10
1777,56,Male,Sneakers,Outerwear,83,Arizona,L,Beige,Summer,4.8,No,Store Pickup,No,No,10,Venmo,Every 3 Months,2024-08-10
